Date,High,Low,Open,Close,Volume,Adj Close
2007/05/24,2585.73,2531.28,2577.21,2537.92,2350850000,2537.92
2007/05/25,2560.03,2544.46,2547.41,2557.19,1559700000,2557.19
2007/05/29,2576.36,2558.4,2561.04,2572.06,1651000000,2572.06
2007/05/30,2592.59,2551.68,2556.17,2592.59,1969150000,2592.59
2007/05/31,2607.9,2594.29,2599.47,2604.52,2286850000,2604.52
2007/06/01,2626.4,2608.69,2614.01,2613.92,1880030000,2613.92
2007/06/04,2619.75,2604.85,2606.05,2618.29,1947220000,2618.29
2007/06/05,2613.31,2595.01,2611.16,2611.23,2182810000,2611.23
2007/06/06,2599.56,2578.81,2599.56,2587.18,2163430000,2587.18
2007/06/07,2585.73,2541.38,2577.37,2541.38,2716240000,2541.38
2007/06/08,2573.74,2534.97,2541.14,2573.54,1908130000,2573.54
2007/06/11,2584.82,2566.84,2569.64,2572.15,1614980000,2572.15
2007/06/12,2576.89,2547.99,2560.41,2549.77,2047210000,2549.77
2007/06/13,2582.31,2556.72,2558.47,2582.31,2086610000,2582.31
2007/06/14,2604.76,2583.93,2584.14,2599.41,1936220000,2599.41
2007/06/15,2630.51,2620.72,2625.33,2626.71,2420750000,2626.71
2007/06/18,2631.45,2617.66,2631.34,2626.6,1717120000,2626.6
2007/06/19,2631.3,2612.42,2620.31,2626.76,1871880000,2626.76
2007/06/20,2634.6,2599.63,2632.2,2599.96,2793260000,2599.96
2007/06/21,2618.54,2586.05,2597.65,2616.96,2562640000,2616.96
2007/06/22,2612.75,2583.24,2610.36,2588.96,3240350000,2588.96
2007/06/25,2605.87,2568.5,2590.59,2577.08,2039010000,2577.08
2007/06/26,2590.89,2566.34,2589.22,2574.16,2100330000,2574.16
2007/06/27,2605.92,2560.45,2563.83,2605.35,2020260000,2605.35
2007/06/28,2624.6,2604.6,2606.14,2608.37,1923410000,2608.37
2007/06/29,2626.56,2590.09,2619.94,2603.23,2168420000,2603.23
2007/07/02,2632.3,2614.84,2617.39,2632.3,1853840000,2632.3
2007/07/03,2644.95,2635.0,2636.71,2644.95,1089120000,2644.95
2007/07/05,2658.01,2637.78,2646.3,2656.65,1694530000,2656.65
2007/07/06,2667.97,2649.05,2656.3,2666.51,1597110000,2666.51
2007/07/09,2672.59,2660.65,2668.99,2670.02,1895200000,2670.02
2007/07/10,2662.55,2637.66,2657.87,2639.16,2229340000,2639.16
2007/07/11,2652.34,2631.89,2637.12,2651.79,2014260000,2651.79
2007/07/12,2701.73,2662.52,2662.76,2701.73,2166350000,2701.73
2007/07/13,2707.64,2694.09,2696.96,2707.0,1729190000,2707.0
2007/07/16,2712.13,2693.71,2703.4,2697.33,1751060000,2697.33
2007/07/17,2719.94,2701.56,2702.1,2712.29,2158690000,2712.29
2007/07/18,2699.87,2674.26,2695.28,2699.49,2257380000,2699.49
2007/07/19,2724.74,2710.84,2716.66,2720.04,2177500000,2720.04
2007/07/20,2710.32,2674.64,2709.99,2687.6,2335920000,2687.6
2007/07/23,2705.03,2688.41,2698.49,2690.58,2034080000,2690.58
2007/07/24,2682.4,2634.03,2673.7,2639.86,2463270000,2639.86
2007/07/25,2665.81,2628.15,2660.19,2648.17,2482250000,2648.17
2007/07/26,2632.46,2563.81,2620.75,2599.34,3392140000,2599.34
2007/07/27,2608.99,2562.06,2599.87,2562.24,2705290000,2562.24
2007/07/30,2592.0,2552.31,2568.14,2583.28,2291710000,2583.28
2007/07/31,2607.45,2545.9,2606.32,2546.27,2789130000,2546.27
2007/08/01,2557.11,2515.81,2538.5,2553.87,2912270000,2553.87
2007/08/02,2579.28,2553.14,2557.59,2575.98,2456970000,2575.98
2007/08/03,2575.58,2511.12,2572.92,2511.25,2504430000,2511.25
2007/08/06,2547.33,2491.96,2524.87,2547.33,2815560000,2547.33
2007/08/07,2577.81,2523.44,2532.78,2561.6,2704030000,2561.6
2007/08/08,2627.75,2582.6,2582.6,2612.98,3542890000,2612.98
2007/08/09,2615.93,2556.49,2573.03,2556.49,3593450000,2556.49
2007/08/10,2569.25,2503.16,2529.54,2544.89,3202570000,2544.89
2007/08/13,2572.51,2541.35,2566.6,2542.24,2154750000,2542.24
2007/08/14,2552.49,2499.12,2549.26,2499.12,1982860000,2499.12
2007/08/15,2520.39,2457.89,2492.76,2458.83,2259870000,2458.83
2007/08/16,2460.5,2386.69,2440.91,2451.07,3279620000,2451.07
2007/08/17,2524.96,2466.36,2510.38,2505.03,2580340000,2505.03
2007/08/20,2516.31,2487.44,2511.07,2508.59,1656440000,2508.59
2007/08/21,2529.66,2500.66,2502.31,2521.3,1677080000,2521.3
2007/08/22,2554.9,2533.74,2542.99,2552.8,1787060000,2552.8
2007/08/23,2565.35,2530.57,2562.41,2541.7,1622880000,2541.7
2007/08/24,2576.69,2534.64,2539.65,2576.69,1624860000,2576.69
2007/08/27,2573.83,2557.48,2570.41,2561.25,1314030000,2561.25
2007/08/28,2548.06,2500.55,2546.39,2500.64,1562800000,2500.64
2007/08/29,2563.16,2512.6,2518.82,2563.16,1649720000,2563.16
2007/08/30,2587.86,2542.48,2545.08,2565.3,1704910000,2565.3
2007/08/31,2603.11,2579.79,2596.19,2596.36,1536640000,2596.36
2007/09/04,2644.45,2596.38,2596.38,2630.24,1863090000,2630.24
2007/09/05,2621.54,2596.7,2618.28,2605.95,1921820000,2605.95
2007/09/06,2620.89,2595.52,2615.74,2614.32,1795220000,2614.32
2007/09/07,2584.28,2556.59,2581.48,2565.7,1906520000,2565.7
2007/09/10,2588.88,2536.93,2581.78,2559.11,1771430000,2559.11
2007/09/11,2598.94,2572.86,2573.28,2597.47,1743730000,2597.47
2007/09/12,2612.18,2590.38,2592.83,2592.07,1888570000,2592.07
2007/09/13,2612.7,2589.41,2607.13,2601.06,1666510000,2601.06
2007/09/14,2603.63,2577.73,2582.15,2602.18,1586580000,2602.18
2007/09/17,2596.09,2575.36,2594.04,2581.66,1407780000,2581.66
2007/09/18,2651.66,2583.14,2592.96,2651.66,2083620000,2651.66
2007/09/19,2683.02,2654.9,2665.89,2666.48,2183810000,2666.48
2007/09/20,2669.43,2648.07,2659.58,2654.29,1751460000,2654.29
2007/09/21,2678.69,2666.32,2670.75,2671.22,2268300000,2671.22
2007/09/24,2692.16,2660.52,2676.42,2667.95,1848950000,2667.95
2007/09/25,2683.92,2656.33,2658.53,2683.45,1910890000,2683.45
2007/09/26,2709.23,2689.59,2696.53,2699.03,1984010000,2699.03
2007/09/27,2712.79,2702.02,2711.82,2709.59,1745070000,2709.59
2007/09/28,2716.75,2692.02,2709.65,2701.5,1929890000,2701.5
2007/10/01,2743.53,2704.25,2704.25,2740.99,1914080000,2740.99
2007/10/02,2747.11,2732.69,2740.65,2747.11,1740460000,2747.11
2007/10/03,2746.14,2721.23,2734.32,2729.43,1851090000,2729.43
2007/10/04,2735.52,2718.05,2735.39,2733.57,1695520000,2733.57
2007/10/05,2784.93,2749.85,2754.68,2780.32,2012860000,2780.32
2007/10/08,2787.37,2771.6,2777.72,2787.37,1496610000,2787.37
2007/10/09,2806.41,2784.52,2793.95,2803.91,1865120000,2803.91
2007/10/10,2813.67,2795.98,2805.44,2811.61,1916630000,2811.61
2007/10/11,2834.0,2757.76,2824.55,2772.2,2508690000,2772.2
2007/10/12,2806.18,2778.29,2779.79,2805.68,1957790000,2805.68
2007/10/15,2811.66,2764.68,2809.17,2780.05,1967120000,2780.05
2007/10/16,2781.8,2759.43,2770.03,2763.91,2038520000,2763.91
2007/10/17,2803.96,2755.26,2801.66,2792.67,2400080000,2792.67
2007/10/18,2803.26,2770.11,2778.31,2799.31,1973010000,2799.31
2007/10/19,2799.32,2725.16,2799.32,2725.16,2371650000,2725.16
2007/10/22,2755.47,2698.14,2705.86,2753.93,1958710000,2753.93
2007/10/23,2799.26,2758.53,2775.52,2799.26,2335770000,2799.26
2007/10/24,2781.96,2720.3,2775.33,2774.76,2739680000,2774.76
2007/10/25,2787.29,2733.08,2777.59,2750.86,2753360000,2750.86
2007/10/26,2810.31,2776.53,2806.52,2804.19,2583680000,2804.19
2007/10/29,2825.37,2805.25,2815.16,2817.44,2014730000,2817.44
2007/10/30,2828.82,2803.67,2807.32,2816.71,2121930000,2816.71
2007/10/31,2861.51,2815.67,2827.8,2859.12,2534530000,2859.12
2007/11/01,2835.63,2793.17,2835.0,2794.83,2528410000,2794.83
2007/11/02,2817.03,2773.82,2812.79,2810.38,2426050000,2810.38
2007/11/05,2807.51,2771.91,2782.8,2795.18,2092590000,2795.18
2007/11/06,2825.47,2780.22,2809.81,2825.18,2482160000,2825.18
2007/11/07,2810.19,2748.31,2798.45,2748.76,2491180000,2748.76
2007/11/08,2753.05,2648.03,2748.4,2696.0,3461810000,2696.0
2007/11/09,2668.79,2624.43,2648.96,2627.94,2955790000,2627.94
2007/11/12,2643.0,2583.0,2619.41,2584.13,2820740000,2584.13
2007/11/13,2673.65,2613.37,2613.37,2673.65,2662780000,2673.65
2007/11/14,2698.35,2636.32,2698.03,2644.32,2420260000,2644.32
2007/11/15,2652.65,2601.39,2636.27,2618.51,2289480000,2618.51
2007/11/16,2640.03,2596.59,2631.81,2637.24,2515680000,2637.24
2007/11/19,2628.15,2583.26,2622.44,2593.38,2188010000,2593.38
2007/11/20,2633.82,2554.32,2603.53,2596.81,2607370000,2596.81
2007/11/21,2597.17,2542.7,2570.53,2562.15,2034730000,2562.15
2007/11/23,2601.55,2567.58,2578.99,2596.6,804330000,2596.6
2007/11/26,2613.69,2539.81,2599.82,2540.99,2019400000,2540.99
2007/11/27,2585.93,2546.37,2557.98,2580.8,2166930000,2580.8
2007/11/28,2667.93,2606.86,2607.33,2662.91,2518580000,2662.91
2007/11/29,2675.21,2648.49,2653.36,2668.13,2157170000,2668.13
2007/11/30,2696.24,2642.25,2693.61,2660.96,2571340000,2660.96
2007/12/03,2667.82,2636.96,2654.91,2637.13,1994710000,2637.13
2007/12/04,2636.01,2613.83,2620.34,2619.83,2044740000,2619.83
2007/12/05,2671.72,2647.41,2648.96,2666.36,2258840000,2666.36
2007/12/06,2709.1,2664.71,2665.87,2709.03,1970680000,2709.03
2007/12/07,2711.96,2695.96,2710.33,2706.16,1855070000,2706.16
2007/12/10,2727.84,2706.59,2710.73,2718.95,1776540000,2718.95
2007/12/11,2734.82,2650.22,2723.09,2652.35,2195200000,2652.35
2007/12/12,2712.59,2638.82,2703.26,2671.14,2311900000,2671.14
2007/12/13,2670.33,2641.57,2651.45,2668.49,2143760000,2668.49
2007/12/14,2671.88,2634.75,2647.68,2635.74,1902390000,2635.74
2007/12/17,2626.37,2574.46,2623.23,2574.46,1873110000,2574.46
2007/12/18,2604.38,2553.99,2597.59,2596.03,1982590000,2596.03
2007/12/19,2609.73,2583.32,2593.33,2601.01,1835920000,2601.01
2007/12/20,2640.88,2605.21,2628.12,2640.86,1960470000,2640.86
2007/12/21,2691.99,2671.59,2676.85,2691.99,2508800000,2691.99
2007/12/24,2715.77,2694.35,2694.35,2713.5,778620000,2713.5
2007/12/26,2727.55,2698.48,2702.82,2724.41,1241830000,2724.41
2007/12/27,2717.12,2675.89,2715.02,2676.79,2324820000,2676.79
2007/12/28,2697.77,2661.79,2693.36,2674.46,1338850000,2674.46
2007/12/31,2668.61,2646.09,2663.78,2652.28,1454550000,2652.28
2008/01/02,2661.5,2597.81,2653.91,2609.63,2076690000,2609.63
2008/01/03,2624.27,2592.18,2611.96,2602.68,1970200000,2602.68
2008/01/04,2571.08,2502.68,2571.08,2504.65,2516310000,2504.65
2008/01/07,2521.62,2471.23,2514.15,2499.46,2600100000,2499.46
2008/01/08,2527.42,2440.51,2506.97,2440.51,2566480000,2440.51
2008/01/09,2474.55,2407.39,2443.85,2474.55,2821160000,2474.55
2008/01/10,2503.55,2446.8,2452.12,2488.52,2640400000,2488.52
2008/01/11,2473.95,2428.85,2471.86,2439.94,2355490000,2439.94
2008/01/14,2483.13,2455.34,2470.87,2478.3,2134230000,2478.3
2008/01/15,2455.29,2412.47,2449.04,2417.59,2390120000,2417.59
2008/01/16,2429.58,2361.22,2390.56,2394.59,3397330000,2394.59
2008/01/17,2416.51,2343.65,2405.74,2346.9,2785930000,2346.9
2008/01/18,2384.21,2323.29,2365.56,2340.02,2991360000,2340.02
2008/01/22,2318.6,2221.2,2221.2,2292.27,3161430000,2292.27
2008/01/23,2320.13,2202.54,2226.77,2316.41,3650250000,2316.41
2008/01/24,2361.89,2326.37,2328.86,2360.92,2928900000,2360.92
2008/01/25,2408.22,2322.56,2402.8,2326.2,2599410000,2326.2
2008/01/28,2349.91,2306.64,2324.85,2349.91,2033860000,2349.91
2008/01/29,2362.11,2332.0,2360.43,2358.06,2160040000,2358.06
2008/01/30,2396.0,2343.88,2346.36,2349.0,2618850000,2349.0
2008/01/31,2403.46,2313.52,2317.11,2389.86,2813420000,2389.86
2008/02/01,2419.23,2374.5,2392.58,2413.36,3060180000,2413.36
2008/02/04,2413.42,2382.09,2413.42,2382.85,2050940000,2382.85
2008/02/05,2359.43,2309.57,2344.81,2309.57,2501820000,2309.57
2008/02/06,2338.27,2277.27,2327.18,2278.75,2362020000,2278.75
2008/02/07,2318.52,2252.65,2259.62,2293.03,2946360000,2293.03
2008/02/08,2318.67,2280.27,2290.5,2304.85,2229330000,2304.85
2008/02/11,2326.23,2294.42,2310.75,2320.06,2072270000,2320.06
2008/02/12,2349.55,2305.83,2333.31,2320.04,2183530000,2320.04
2008/02/13,2373.93,2338.91,2347.22,2373.93,2174670000,2373.93
2008/02/14,2376.22,2328.59,2376.22,2332.54,2267580000,2332.54
2008/02/15,2329.17,2305.81,2320.58,2321.8,1999540000,2321.8
2008/02/19,2352.79,2300.1,2348.98,2306.2,1988690000,2306.2
2008/02/20,2331.7,2291.24,2292.82,2327.1,2258180000,2327.1
2008/02/21,2353.79,2294.77,2344.08,2299.78,2277540000,2299.78
2008/02/22,2308.76,2265.36,2306.61,2303.35,2324450000,2303.35
2008/02/25,2333.71,2294.38,2303.41,2327.48,2152880000,2327.48
2008/02/26,2361.1,2311.32,2314.42,2344.99,2263650000,2344.99
2008/02/27,2363.52,2326.34,2329.16,2353.78,2216540000,2353.78
2008/02/28,2352.88,2324.47,2342.56,2331.57,2032040000,2331.57
2008/02/29,2311.23,2264.97,2309.06,2271.48,2405360000,2271.48
2008/03/03,2275.75,2240.3,2271.26,2258.6,2145070000,2258.6
2008/03/04,2266.37,2221.09,2244.21,2260.28,2669980000,2260.28
2008/03/05,2290.01,2254.2,2266.49,2272.81,2209090000,2272.81
2008/03/06,2272.2,2219.33,2265.67,2220.5,2165090000,2220.5
2008/03/07,2242.5,2186.93,2204.48,2212.49,2386980000,2212.49
2008/03/10,2216.89,2168.67,2211.14,2169.34,2101010000,2169.34
2008/03/11,2255.76,2192.5,2209.65,2255.76,2526040000,2255.76
2008/03/12,2282.61,2241.38,2259.97,2243.87,2077140000,2243.87
2008/03/13,2272.55,2199.38,2219.28,2263.61,2419220000,2263.61
2008/03/14,2277.11,2191.75,2271.21,2212.49,2547310000,2212.49
2008/03/17,2200.53,2155.42,2166.94,2177.01,2338210000,2177.01
2008/03/18,2268.26,2206.81,2215.61,2268.26,2411630000,2268.26
2008/03/19,2280.9,2209.96,2272.12,2209.96,2265420000,2209.96
2008/03/20,2258.11,2208.12,2220.5,2258.11,2764480000,2258.11
2008/03/24,2336.7,2268.2,2268.2,2326.75,2312600000,2326.75
2008/03/25,2346.78,2312.06,2329.16,2341.05,2099060000,2341.05
2008/03/26,2331.18,2306.49,2328.62,2324.36,1915210000,2324.36
2008/03/27,2315.91,2280.47,2315.04,2280.83,2038770000,2280.83
2008/03/28,2304.71,2256.87,2291.32,2261.18,1785770000,2261.18
2008/03/31,2289.7,2260.59,2265.15,2279.1,1788360000,2279.1
2008/04/01,2362.75,2305.4,2306.51,2362.75,2160120000,2362.75
2008/04/02,2381.21,2347.78,2363.42,2361.4,1996680000,2361.4
2008/04/03,2373.99,2339.38,2347.91,2363.3,1993480000,2363.3
2008/04/04,2391.93,2351.76,2366.91,2370.98,1977560000,2370.98
2008/04/07,2390.04,2359.54,2386.62,2364.83,1730020000,2364.83
2008/04/08,2359.4,2337.84,2353.58,2348.76,1635290000,2348.76
2008/04/09,2353.54,2311.45,2351.94,2322.12,1922050000,2322.12
2008/04/10,2363.91,2324.39,2326.78,2351.7,2159000000,2351.7
2008/04/11,2328.45,2286.19,2327.7,2290.24,1902540000,2290.24
2008/04/14,2296.73,2274.91,2287.02,2275.82,1626710000,2275.82
2008/04/15,2291.12,2266.29,2287.43,2286.04,1884750000,2286.04
2008/04/16,2352.21,2313.42,2313.42,2350.11,2128770000,2350.11
2008/04/17,2348.31,2327.66,2347.32,2341.83,1779300000,2341.83
2008/04/18,2412.78,2383.24,2394.52,2402.97,2190920000,2402.97
2008/04/21,2410.97,2389.82,2393.07,2408.04,1601280000,2408.04
2008/04/22,2397.17,2361.67,2397.12,2376.94,1941680000,2376.94
2008/04/23,2412.53,2382.77,2391.64,2405.21,2181580000,2405.21
2008/04/24,2447.28,2383.76,2408.25,2428.92,2337160000,2428.92
2008/04/25,2427.09,2391.15,2424.68,2422.93,1956260000,2422.93
2008/04/28,2437.0,2416.9,2422.63,2424.4,1724680000,2424.4
2008/04/29,2435.38,2412.1,2420.0,2426.1,1769030000,2426.1
2008/04/30,2451.19,2406.37,2434.2,2412.8,2127390000,2412.8
2008/05/01,2480.71,2416.49,2416.49,2480.71,2344770000,2480.71
2008/05/02,2499.14,2461.46,2499.14,2476.99,2279510000,2476.99
2008/05/05,2486.05,2458.12,2475.31,2464.12,2085110000,2464.12
2008/05/06,2488.83,2445.37,2455.11,2483.31,2097260000,2483.31
2008/05/07,2496.65,2435.76,2483.03,2438.49,2238810000,2438.49
2008/05/08,2462.51,2436.61,2450.01,2451.24,2031770000,2451.24
2008/05/09,2455.33,2429.03,2432.55,2445.52,1711510000,2445.52
2008/05/12,2490.22,2446.36,2454.65,2488.49,1769330000,2488.49
2008/05/13,2498.07,2472.58,2491.02,2495.12,1895250000,2495.12
2008/05/14,2528.4,2493.58,2503.28,2496.7,2129270000,2496.7
2008/05/15,2535.19,2492.95,2496.44,2533.73,2176320000,2533.73
2008/05/16,2537.41,2504.18,2537.41,2528.85,2286090000,2528.85
2008/05/19,2551.47,2505.6,2530.82,2516.09,2269590000,2516.09
2008/05/20,2506.19,2479.37,2505.86,2492.26,1991010000,2492.26
2008/05/21,2508.9,2444.99,2497.39,2448.27,2166450000,2448.27
2008/05/22,2474.53,2448.84,2454.74,2464.58,1932080000,2464.58
2008/05/23,2456.0,2430.36,2454.14,2444.67,1734070000,2444.67
2008/05/27,2482.08,2448.58,2450.52,2481.24,1742710000,2481.24
2008/05/28,2493.38,2465.59,2491.5,2486.7,1792750000,2486.7
2008/05/29,2522.14,2485.92,2486.09,2508.32,1956100000,2508.32
2008/05/30,2530.16,2510.65,2519.14,2522.66,2153350000,2522.66
2008/06/02,2516.37,2471.41,2514.82,2491.53,1972760000,2491.53
2008/06/03,2513.89,2460.56,2500.5,2480.48,2148040000,2480.48
2008/06/04,2518.71,2471.52,2473.03,2503.14,2153510000,2503.14
2008/06/05,2549.94,2504.57,2509.49,2549.94,2254760000,2549.94
2008/06/06,2529.97,2474.56,2528.52,2474.56,2192240000,2474.56
2008/06/09,2485.0,2429.3,2483.22,2459.46,2084630000,2459.46
2008/06/10,2466.28,2432.47,2436.75,2448.94,2081430000,2448.94
2008/06/11,2446.28,2394.01,2444.94,2394.01,2065810000,2394.01
2008/06/12,2432.88,2388.49,2414.46,2404.35,2276640000,2404.35
2008/06/13,2454.5,2417.01,2423.05,2454.5,2106050000,2454.5
2008/06/16,2479.95,2441.24,2443.13,2474.78,1871720000,2474.78
2008/06/17,2483.19,2456.78,2481.2,2457.73,1798050000,2457.73
2008/06/18,2449.18,2422.96,2444.96,2429.71,2030700000,2429.71
2008/06/19,2469.15,2412.37,2427.17,2462.06,2294540000,2462.06
2008/06/20,2441.96,2394.26,2441.96,2406.09,2570320000,2406.09
2008/06/23,2419.69,2384.56,2416.55,2385.74,1916230000,2385.74
2008/06/24,2394.86,2352.1,2375.8,2368.28,2195920000,2368.28
2008/06/25,2421.25,2376.29,2376.82,2401.26,2153970000,2401.26
2008/06/26,2366.16,2321.37,2365.86,2321.37,2300840000,2321.37
2008/06/27,2329.94,2290.59,2319.62,2315.63,3403540000,2315.63
2008/06/30,2325.49,2292.98,2312.42,2292.98,2096400000,2292.98
2008/07/01,2306.91,2255.79,2274.24,2304.97,2653890000,2304.97
2008/07/02,2317.2,2251.3,2311.57,2251.46,2376300000,2251.46
2008/07/03,2262.96,2227.8,2261.74,2245.38,1423670000,2245.38
2008/07/07,2276.54,2214.16,2263.69,2243.32,2363990000,2243.32
2008/07/08,2294.44,2233.99,2244.9,2294.44,2462380000,2294.44
2008/07/09,2296.03,2234.59,2290.63,2234.89,2285560000,2234.89
2008/07/10,2267.67,2223.04,2239.95,2257.85,2300880000,2257.85
2008/07/11,2265.86,2203.25,2233.38,2239.08,2340180000,2239.08
2008/07/14,2266.44,2207.0,2262.86,2212.87,1997990000,2212.87
2008/07/15,2249.12,2167.29,2197.18,2215.71,2798410000,2215.71
2008/07/16,2284.85,2205.71,2219.27,2284.85,2425020000,2284.85
2008/07/17,2320.77,2274.27,2296.57,2312.3,2570670000,2312.3
2008/07/18,2293.18,2269.55,2286.92,2282.78,2225800000,2282.78
2008/07/21,2300.32,2270.28,2290.75,2279.53,1859410000,2279.53
2008/07/22,2303.96,2252.84,2256.32,2303.96,2510310000,2303.96
2008/07/23,2350.09,2300.2,2305.11,2325.88,2730180000,2325.88
2008/07/24,2329.21,2278.91,2329.21,2280.11,2499920000,2280.11
2008/07/25,2312.6,2282.63,2294.69,2310.53,2045130000,2310.53
2008/07/28,2317.75,2258.62,2307.19,2264.22,1931230000,2264.22
2008/07/29,2320.18,2274.37,2274.61,2319.62,2274090000,2319.62
2008/07/30,2342.88,2299.98,2329.01,2329.72,2280940000,2329.72
2008/07/31,2353.39,2309.64,2311.33,2325.55,2316510000,2325.55
2008/08/01,2328.95,2286.41,2326.83,2310.96,2312140000,2310.96
2008/08/04,2309.75,2280.93,2309.75,2285.56,2010200000,2285.56
2008/08/05,2349.83,2303.63,2308.14,2349.83,2324730000,2349.83
2008/08/06,2385.77,2333.53,2349.17,2378.37,2228710000,2378.37
2008/08/07,2386.44,2351.32,2362.79,2355.73,2189120000,2355.73
2008/08/08,2416.4,2352.04,2356.84,2414.1,2189630000,2414.1
2008/08/11,2461.65,2402.53,2407.55,2439.95,2272240000,2439.95
2008/08/12,2447.16,2421.09,2434.26,2430.61,2052610000,2430.61
2008/08/13,2443.44,2404.03,2424.32,2428.62,1995490000,2428.62
2008/08/14,2461.15,2414.41,2414.41,2453.67,1835830000,2453.67
2008/08/15,2473.2,2441.05,2463.1,2452.52,1742180000,2452.52
2008/08/18,2456.96,2404.41,2456.96,2416.98,1632610000,2416.98
2008/08/19,2410.96,2376.67,2404.95,2384.36,1716280000,2384.36
2008/08/20,2408.68,2372.34,2396.58,2389.08,1746470000,2389.08
2008/08/21,2387.72,2360.39,2371.54,2380.38,1562430000,2380.38
2008/08/22,2417.63,2390.34,2390.34,2414.71,1365910000,2414.71
2008/08/25,2399.73,2362.2,2399.73,2365.59,2366920000,2365.59
2008/08/26,2377.04,2345.79,2364.31,2361.97,1256980000,2361.97
2008/08/27,2395.02,2358.93,2362.86,2382.46,1540700000,2382.46
2008/08/28,2412.84,2388.55,2390.11,2411.64,1582680000,2411.64
2008/08/29,2393.49,2360.91,2388.67,2367.52,1559030000,2367.52
2008/09/02,2413.11,2338.37,2402.11,2349.24,2010580000,2349.24
2008/09/03,2357.43,2320.91,2346.81,2333.73,2062140000,2333.73
2008/09/04,2317.32,2259.04,2315.18,2259.04,2332320000,2259.04
2008/09/05,2264.35,2216.99,2241.62,2255.88,2261030000,2255.88
2008/09/08,2303.89,2236.97,2296.18,2269.76,2566300000,2269.76
2008/09/09,2285.54,2209.81,2269.93,2209.81,2590590000,2209.81
2008/09/10,2247.63,2209.59,2232.21,2228.7,2250360000,2228.7
2008/09/11,2259.25,2191.53,2199.03,2258.22,2269670000,2258.22
2008/09/12,2268.83,2228.0,2239.25,2261.27,1973590000,2261.27
2008/09/15,2244.88,2179.91,2202.28,2179.91,2697820000,2179.91
2008/09/16,2214.29,2145.17,2149.65,2207.9,3187630000,2207.9
2008/09/17,2183.25,2098.85,2177.58,2098.85,3102010000,2098.85
2008/09/18,2201.71,2070.22,2137.42,2199.1,3867290000,2199.1
2008/09/19,2318.43,2239.73,2303.9,2273.9,3898230000,2273.9
2008/09/22,2266.45,2178.98,2265.77,2178.98,1881160000,2178.98
2008/09/23,2209.62,2151.77,2190.71,2153.33,1974180000,2153.33
2008/09/24,2179.93,2147.36,2167.55,2155.68,1818170000,2155.68
2008/09/25,2210.74,2167.06,2172.26,2186.57,1846330000,2186.57
2008/09/26,2187.53,2136.85,2144.06,2183.34,1949200000,2183.34
2008/09/29,2152.69,1983.73,2147.16,1983.73,2808100000,1983.73
2008/09/30,2094.31,2015.93,2033.69,2091.88,2376240000,2091.88
2008/10/01,2083.2,2046.06,2075.1,2069.4,1899330000,2069.4
2008/10/02,2056.43,1975.0,2052.51,1976.72,2173750000,1976.72
2008/10/03,2046.81,1947.19,2005.92,1947.39,2501480000,1947.39
2008/10/06,1905.01,1777.02,1898.63,1862.96,3502250000,1862.96
2008/10/07,1886.35,1754.88,1867.97,1754.88,2825810000,1754.88
2008/10/08,1806.89,1706.86,1710.96,1740.33,3516070000,1740.33
2008/10/09,1787.41,1634.88,1766.25,1645.12,2622310000,1645.12
2008/10/10,1690.77,1542.45,1590.77,1649.51,4164090000,1649.51
2008/10/13,1844.25,1715.74,1734.6,1844.25,2665690000,1844.25
2008/10/14,1896.95,1752.89,1894.87,1779.01,2912850000,1779.01
2008/10/15,1761.23,1628.33,1754.62,1628.33,2540180000,1628.33
2008/10/16,1717.72,1565.72,1644.55,1717.71,3331040000,1717.71
2008/10/17,1782.58,1670.28,1678.78,1711.29,2711030000,1711.29
2008/10/20,1770.05,1698.01,1735.13,1770.03,2021750000,1770.03
2008/10/21,1768.54,1695.12,1741.84,1696.68,2099810000,1696.68
2008/10/22,1678.71,1587.22,1671.23,1615.75,2560810000,1615.75
2008/10/23,1645.5,1533.55,1621.11,1603.91,3104700000,1603.91
2008/10/24,1584.27,1493.79,1493.79,1552.03,2691940000,1552.03
2008/10/27,1574.54,1503.81,1528.12,1505.9,2224430000,1505.9
2008/10/28,1649.47,1504.13,1552.24,1649.47,2777540000,1649.47
2008/10/29,1705.51,1622.01,1643.98,1657.21,2748720000,1657.21
2008/10/30,1712.56,1658.45,1698.43,1698.52,2504420000,1698.52
2008/10/31,1742.54,1673.32,1684.71,1720.95,2437120000,1720.95
2008/11/03,1738.53,1713.39,1718.89,1726.33,1770880000,1726.33
2008/11/04,1785.84,1739.81,1761.09,1780.12,2306350000,1780.12
2008/11/05,1764.43,1679.19,1757.01,1681.64,2092410000,1681.64
2008/11/06,1676.92,1603.87,1659.57,1608.7,2367880000,1608.7
2008/11/07,1654.25,1615.51,1629.69,1647.4,1886230000,1647.4
2008/11/10,1680.67,1603.33,1680.67,1616.74,1674900000,1616.74
2008/11/11,1612.42,1563.95,1598.59,1580.9,1909080000,1580.9
2008/11/12,1562.78,1499.21,1555.17,1499.21,2120870000,1499.21
2008/11/13,1596.7,1428.54,1503.06,1596.7,3009550000,1596.7
2008/11/14,1587.76,1513.09,1560.59,1516.85,2243750000,1516.85
2008/11/17,1526.96,1481.7,1494.74,1482.05,1831540000,1482.05
2008/11/18,1498.42,1429.92,1488.93,1483.27,2349230000,1483.27
